"link";"price";"crawled_date"
"https://www.flipkart.com/zebronics-sporty-bluetooth-earphone-ear-hook-mic-headset/p/itm60bd078942013?pid=ACCFDXRYZPNZXJ2V";1299;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-em930-wired-headset/p/itm213913c3007ff?pid=ACCFFXPEHE8EH7RR";214;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-yoga-101-bluetooth-headset/p/itm0778a6ee1534d?pid=ACCFWYYC7U2JHDTT";1299;"2021-06-07"
"https://www.flipkart.com/sony-xb55ap-wired-headset/p/itm3fe8d0d222b7a?pid=ACCEVAEWTGVPEH3P";2490;"2021-06-07"
"https://www.flipkart.com/zebronics-preksha-true-wireless-bluetooth-headset/p/itmbe4fb7bd083e5?pid=ACCFHHH3VGFBGCH7";1280;"2021-06-07"
"https://www.flipkart.com/boat-rockerz-400-super-bass-bluetooth-headset/p/itm9b6d2d1299ef8?pid=ACCEMYVMHQ34SRT3";1499;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-slinger-bluetooth-headset/p/itmcb14549daae04?pid=ACCFZHZ9E9BHTG4U";928;"2021-06-07"
"https://www.flipkart.com/jbl-tune-115bt-bluetooth-headset/p/itmcfd9f83b560c5?pid=ACCFMJBJEFQHTZ3A";1899;"2021-06-07"
"https://www.flipkart.com/skullcandy-jibtrue-wireless-bluetooth-headset/p/itm8767ed178286e?pid=ACCFYVPGQBN6BNX5";2999;"2021-06-07"
"https://www.flipkart.com/skullcandy-indy-fuel-true-bluetooth-headset/p/itm9f8b80c4a962d?pid=ACCFTUYZZDUMUHMC";7799;"2021-06-07"
"https://www.flipkart.com/jbl-tune-120tws-bluetooth-headset/p/itmea7b70544f691?pid=ACCFGQRV29ZH6VSK";6499;"2021-06-07"
"https://www.flipkart.com/sony-c400-bluetooth-headset/p/itmfdbcaf1e7a009?pid=ACCF3ZW9Y28YBJJR";3200;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-pine-bluetooth-headset/p/itm026b4d29f7cc3?pid=ACCGFGAWY4RBNCSK";680;"2021-06-07"
"https://www.flipkart.com/zebronics-em920-wired-headset/p/itmbba9b87d732de?pid=ACCF3HDMAHZTSEHC";158;"2021-06-07"
"https://www.flipkart.com/sony-wf-sp800n-extra-bass-driver-earbuds-phone-calls-waterproof-bluetooth-gaming-headset/p/itmd11b0f54d5694?pid=ACCG2UFAZHBXC6QH";18990;"2021-06-07"
"https://www.flipkart.com/sony-xb510as-wired-headset/p/itmd064a84ef8ac1?pid=ACCETA88PHGPFHWS";2799;"2021-06-07"
"https://www.flipkart.com/jbl-t160-wired-headset/p/itm19fe50ddd5f42?pid=ACCF5R5JZ8KS8TMC";749;"2021-06-07"
"https://www.flipkart.com/sony-xb550ap-mdr-xb550ap-wired-headset/p/itmab6d7f0311b12?pid=ACCET9YE7MRDXRJ6";3290;"2021-06-07"
"https://www.flipkart.com/sony-wi-sp510-bluetooth-headset/p/itm2e3b8a8c84cbd?pid=ACCFRKMPPAUQUWAU";4990;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-be350-bluetooth-headset/p/itm3a972261dbca2?pid=ACCEZF2HXAP2KDPU";549;"2021-06-07"
"https://www.flipkart.com/boat-100-wireless-bluetooth-headset/p/itm8b06cf3e00345?pid=ACCFVNBQAMYYGMZR";1424;"2021-06-07"
"https://www.flipkart.com/jbl-tune-125bt-bluetooth-headset/p/itmbba35280d9d56?pid=ACCFWREJSJAEW2NY";1699;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-be350-wireless-bluetooth-headset/p/itm8880d5b20f96c?pid=ACCEZGG4JHQC5G3X";375;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-storm-multimedia-mic-wired-headset/p/itm036482c03ab9a?pid=ACCFVY4UJUT9PNMH";652;"2021-06-07"
"https://www.flipkart.com/zebronics-sound-bomb-q-pro-bluetooth-headset/p/itmfd68e9655c6e0?pid=ACCFX7S9FKWGED6V";3300;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-rhythm-bluetooth-headset/p/itm1f5b49943ab10?pid=ACCGF8D7TRFC3QRH";940;"2021-06-07"
"https://www.flipkart.com/sony-mdr-ex15ap-black-wired-headset/p/itma82b469711ce8?pid=ACCEZ6YHGBQU6UQH";875;"2021-06-07"
"https://www.flipkart.com/sony-wf-sp800n-extra-bass-driver-earbuds-phone-calls-waterproof-bluetooth-gaming-headset/p/itm6c36ebcca0e3d?pid=ACCG2UFAW5VZV2JE";18990;"2021-06-07"
"https://www.flipkart.com/boat-rockerz-255-bluetooth-headset/p/itmabcb491f84f49?pid=ACCFV9FYMT9TZ3WK";1199;"2021-06-07"
"https://www.flipkart.com/skullcandy-s2duy-l102-wired-headset/p/itmf51766faa57ba?pid=ACCF6C84WBPQHTHY";799;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-aika-supporting-bluetooth-neckband-headset/p/itm905cefabed29f?pid=ACCFST643CYFR6YG";1250;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-elegance-wired-headset/p/itmdcc76553382bf?pid=ACCFDCDGJ5XWAQRM";979;"2021-06-07"
"https://www.flipkart.com/jabra-elite-65t-true-wireless-bluetooth-headset/p/itm979d476ddf272?pid=ACCFAS4MEFYGYMVV";4999;"2021-06-07"
"https://www.flipkart.com/jbl-t120twspik-bluetooth-headset/p/itm5eeb58c1c65cf?pid=ACCFGQRVB89HRQEY";5999;"2021-06-07"
"https://www.flipkart.com/jbl-endurance-peak-ipx7-true-wireless-bluetooth-headset/p/itm7a17a8ec146cd?pid=ACCFFUF9DEEQ7KHD";6999;"2021-06-07"
"https://www.flipkart.com/zebronics-pine-bluetooth-headset/p/itm62d2b3c36b9e7?pid=ACCEZEZFPPH92HCY";550;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-corolla-wired-headset/p/itm85a36e16aed79?pid=ACCFPVZ2ZFTZPRGW";215;"2021-06-07"
"https://www.flipkart.com/zebronics-europa-bluetooth-headset/p/itm94ed463bc4d41?pid=ACCF4ZFQ53S2GNKE";498;"2021-06-07"
"https://www.flipkart.com/boat-airdopes-381-asap-charge-bluetooth-headset/p/itm904384758ba78?pid=ACCFVGUUCYC4JU5F";1999;"2021-06-07"
"https://www.flipkart.com/skullcandy-indy-evo-true-bluetooth-headset/p/itme9864981ff7d8?pid=ACCFTUYVRYQFUQMD";6589;"2021-06-07"
"https://www.flipkart.com/skullcandy-smokin-buds-2-bluetooth-headset-mic/p/itme6c3ed417f530?pid=ACCEAD5KUV2XPUJH";3999;"2021-06-07"
"https://www.flipkart.com/jbl-t450bt-extra-bass-bluetooth-headset/p/itm8fcd60915a1ba?pid=ACCETDEEZMURMBRG";2499;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-yoga-101-bluetooth-headset/p/itmedefd1acd7e1f?pid=ACCFWYYCFYPWUY9P";1350;"2021-06-07"
"https://www.flipkart.com/skullcandy-spoke-bluetooth-headset/p/itm8797d06ca35a8?pid=ACCFWGAZGTVRCBAY";2338;"2021-06-07"
"https://www.flipkart.com/boat-rockerz-255-bluetooth-headset/p/itm56cd4abf08f49?pid=ACCGFGHZZAKHTGH6";1299;"2021-06-07"
"https://www.flipkart.com/jbl-endurance-runbt-ipx5-sports-bluetooth-headset/p/itm2743a41d4b3ed?pid=ACCFFUF9S9NARQXS";1999;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-paradise-wireless-bluetooth-headset/p/itm14b3f0e5a58c8?pid=ACCFV5Z2CJ6FU9EB";920;"2021-06-07"
"https://www.flipkart.com/jbl-live-220bt-bluetooth-headset/p/itm8b180777b2db7?pid=ACCFKFZDCC9YGQDM";3990;"2021-06-07"
"https://www.flipkart.com/jabra-elite-active-65t-titanium-bluetooth-headset/p/itm0df76d011a664?pid=ACCFHJZ5QHFE8FH7";5999;"2021-06-07"
"https://www.flipkart.com/boat-airdopes-201-earbuds-bluetooth-headset/p/itm13f28ad72a732?pid=ACCFSDGSHWHQNRBR";1999;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-paradise-bluetooth-headset/p/itm58fef879213ac?pid=ACCFPBMHDEZSGWRK";940;"2021-06-07"
"https://www.flipkart.com/sony-wf-h800-16hrs-battery-life-bluetooth-headset/p/itmc6d97917cbcf9?pid=ACCFUQ5HCMHEDWV2";12990;"2021-06-07"
"https://www.flipkart.com/jbl-endurance-runbt-ipx5-sports-bluetooth-headset/p/itmca14059c41881?pid=ACCFFUF98FC7XHWN";1999;"2021-06-07"
"https://www.flipkart.com/sony-wh-ch510-google-assistant-enabled-bluetooth-headset/p/itm4c2d049ea4e74?pid=ACCFKYCBAETWPBZX";2990;"2021-06-07"
"https://www.flipkart.com/boat-airdopes-381-asap-charge-bluetooth-headset/p/itm2817f27523698?pid=ACCFVGUUTCTSJFJ2";1999;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-supreme-usb-wired-headphone-headset/p/itm27ad5e77696ba?pid=ACCFX7ECR2PXHY2Z";999;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-200hm-multimedia-headphone-mic-wired-headset/p/itm3c7ff6bb8ed44?pid=ACCFUEYCZBYGCFFM";659;"2021-06-07"
"https://www.flipkart.com/sony-xb450-wired-without-mic-headset/p/itm46cb896f60671?pid=ACCDZRE82VDG7B56";2190;"2021-06-07"
"https://www.flipkart.com/jbl-endurance-jump-bluetooth-headset/p/itmcaaabf5fbbd55?pid=ACCF8CF7MCEYBWQZ";3579;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-lark-bluetooth-headset/p/itm0be7f15f888ba?pid=ACCGY457VZYWABHN";895;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-winner-wired-headset/p/itmdcb3ae38a7b57?pid=ACCFEGRFYVHZKYSP";439;"2021-06-07"
"https://www.flipkart.com/boat-airdopes-631-bluetooth-headset/p/itmcb3b27f3bcd99?pid=ACCFTZAQFZ2WBPTH";3999;"2021-06-07"
"https://www.flipkart.com/sony-mdr-xb55ap-gaming-earphones-clear-sound-extra-bass-mic-wired-headset/p/itm0695e304bec3d?pid=ACCG3YWFXFXRRFBA";2490;"2021-06-07"
"https://www.flipkart.com/sony-mdr-ex150ap-light-pink-wired-headset/p/itm6329fda897772?pid=ACCEZ73JYHSFSS8H";1490;"2021-06-07"
"https://www.flipkart.com/sony-xb450ap-wired-headset/p/itm74dd902bfe844?pid=ACCE4BHH3MFY5Q5Y";2099;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-bang-bluetooth-headset/p/itm2582d8dd17301?pid=ACCFKTFZ36F6899R";950;"2021-06-07"
"https://www.flipkart.com/skullcandy-crusher-bluetooth-headset/p/itm96405747aad47?pid=ACCFMJF5UZD4GS8H";9149;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-thunder-blue-bluetooth-headset/p/itme9a5850a9660e?pid=ACCFBH83ZFXQHSPU";825;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-elegance-wired-headset/p/itm74db48c030163?pid=ACCFDBJJ8D4GDKJ6";710;"2021-06-07"
"https://www.flipkart.com/jbl-t165bt-bluetooth-headset/p/itm64439ed94fa88?pid=ACCFZVS2F7WNYY6R";1790;"2021-06-07"
"https://www.flipkart.com/sony-as410-wired-headset/p/itme07d5afa71f9b?pid=ACCEMGPPUP2JFGCD";1699;"2021-06-07"
"https://www.flipkart.com/zebronics-wired-headset/p/itm4bad6ffd04d32?pid=ACCFTKHZNHK4DARN";229;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-sound-bomb-z1-bluetooth-supporting-earphone-touch-control-without-mic-headset/p/itmb141c9945ff11?pid=ACCFXZXCHY5RTDNV";1999;"2021-06-07"
"https://www.flipkart.com/sony-ex15ap-wired-without-mic-headset/p/itm924d81da5111f?pid=ACCEEQZDWJCPTEEZ";890;"2021-06-07"
"https://www.flipkart.com/jbl-live200bt-wireless-in-ear-neckband-bluetooth-headset/p/itm0405f2151d187?pid=ACCF8CF7N7XF5TCS";3299;"2021-06-07"
"https://www.flipkart.com/sony-mdr-ex255ap-gaming-earphones-clear-sound-extra-bass-mic-wired-headset/p/itmf5f6abcdca006?pid=ACCG3Y4HRTUSS7Q7";1990;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-bh502-bluetooth-headset/p/itm61a7f4ac0ce37?pid=ACCEJJ3GCZKGAYWK";275;"2021-06-07"
"https://www.flipkart.com/jbl-live-500bt-voice-enabled-bluetooth-headset/p/itma8c61409de128?pid=ACCFFMVS82GHWFMF";6899;"2021-06-07"
"https://www.flipkart.com/skullcandy-s2jpw-m010-bluetooth-headset/p/itm7b44083ca9a5e?pid=ACCFGGVH7EMHSUJH";1599;"2021-06-07"
"https://www.flipkart.com/sony-zx110a-wired-without-mic-headset/p/itm7fe99719b28a0?pid=ACCDZRSEYPFHAT76";799;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-thunder-wired-bluetooth-headset/p/itm2c71f9f14b824?pid=ACCFWMYGH9CFWKXA";820;"2021-06-07"
"https://www.flipkart.com/boat-airdopes-281v2-bluetooth-headset/p/itmfd1dfd2172ec9?pid=ACCFX4ZFSQAHGYVW";1799;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-paradise-bluetooth-headset/p/itmc513a5e5d4f25?pid=ACCFPBMPZRD3GBCM";938;"2021-06-07"
"https://www.flipkart.com/jbl-live-300tws-bluetooth-headset/p/itme0135c79f4967?pid=ACCFSZGYAGHVZSAH";7999;"2021-06-07"
"https://www.flipkart.com/skullcandy-ink-d-plus-wireless-bluetooth-headset/p/itm41055dc7deb50?pid=ACCFGGY9FGPXNCRG";2749;"2021-06-07"
"https://www.flipkart.com/jbl-e15-wired-headset/p/itmf108639dc8b5d?pid=ACCEX563KDJA67VC";1799;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-smartplus-bluetooth-headset/p/itmd2c13f0c648fa?pid=ACCFEKP8R5HUNHFS";1099;"2021-06-07"
"https://www.flipkart.com/sony-ex15ap-wired-headset/p/itm59fabe02e7445?pid=ACCDTSDEEYGTSBVG";885;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-style-wireless-bt-earphone-green-bluetooth-headset/p/itm7132ccddafcef?pid=ACCFF9KDSY8PUHJK";695;"2021-06-07"
"https://www.flipkart.com/skullcandy-jib-plus-wireless-bluetooth-headset/p/itmd66a47a81247b?pid=ACCFXYSJGGGAZRKZ";1635;"2021-06-07"
"https://www.flipkart.com/sony-xb450ap-wired-headset/p/itm033f2a981d55d?pid=ACCE4BFW7RYHHKXR";2099;"2021-06-07"
"https://www.flipkart.com/boat-airdopes-641-bluetooth-headset/p/itmbf1fe9ee10cb9?pid=ACCFZGY59MKPGBZB";2999;"2021-06-07"
"https://www.flipkart.com/sony-xb510as-wired-headset/p/itm29da6de1e40c2?pid=ACCET998CZPFRVVR";2900;"2021-06-07"
"https://www.flipkart.com/bose-sport-earbuds-bluetooth-headset/p/itm0b3af8f10989c?pid=ACCFVDF7EV7PJJQD";17990;"2021-06-07"
"https://www.flipkart.com/boat-airdopes-461-bluetooth-headset/p/itm68280bf4650aa?pid=ACCFV5P5CGKPDCMY";2999;"2021-06-07"
"https://www.flipkart.com/jbl-tune-125bt-bluetooth-headset/p/itm21a10c51c5182?pid=ACCFWREJ2H2Y8HTJ";1699;"2021-06-07"
"https://www.flipkart.com/sony-310ap-wired-headset/p/itm6e4e0150f4e15?pid=ACCDQZAU6GBRWYXD";949;"2021-06-07"
"https://www.flipkart.com/boat-rockerz-235v2-bluetooth-headset/p/itma09872c097371?pid=ACCFQH8FT7Y3EKUH";1199;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-bang-bluetooth-headset/p/itm7e719bac99e57?pid=ACCFNKJYHNHABFCD";799;"2021-06-07"
"https://www.flipkart.com/jbl-quantum-50-wired-gaming-headset/p/itma1e464283789f?pid=ACCFVY4KQFCT3NQU";1499;"2021-06-07"
"https://www.flipkart.com/skullcandy-crusher-bluetooth-headset-mic/p/itm893dd99711a2f?pid=ACCESZCHHGX9YFBN";9349;"2021-06-07"
"https://www.flipkart.com/zebronics-zb-bro-earphone-wired-headset/p/itm9f8d0c1219174?pid=ACCFJPH44C2PXB5G";218;"2021-06-07"
"https://www.flipkart.com/boat-rockerz-235v2-asap-charging-version-5-0-bluetooth-headset/p/itmad6e572502319?pid=ACCFZGAMWQGGTZZG";1199;"2021-06-07"
"https://www.flipkart.com/jabra-elite-85t-advanced-active-noise-cancellation-bluetooth-headset/p/itm251ccfa84a948?pid=ACCFZHB9NPGQKPRF";17999;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-be370-bluetooth-headset/p/itm9d07c6df31e5f?pid=ACCF5GG2E2BHAQAX";570;"2021-06-07"
"https://www.flipkart.com/skullcandy-sesh-s2tdw-m003-true-wireless-bluetooth-headset/p/itm636e4df28c17f?pid=ACCFKKFYFYMYYPD7";3799;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-elegance-wired-headset/p/itmdb6337e5688df?pid=ACCFDCDSKEJNBTNH";735;"2021-06-07"
"https://www.flipkart.com/jbl-t205bt-bluetooth-headset/p/itm94bc21368da82?pid=ACCF5R5JTX22Y66A";1699;"2021-06-07"
"https://www.flipkart.com/jbl-endurance-peak-ipx7-true-wireless-bluetooth-headset/p/itmd4f15a939b446?pid=ACCFFUF9BFF5SUW5";6999;"2021-06-07"
"https://www.flipkart.com/zebronics-thunder-built-fm-radio-supports-microsd-aux-function-bluetooth-headset/p/itm1285d593f926d?pid=ACCFBB8THWUYGMP6";820;"2021-06-07"
"https://www.flipkart.com/sennheiser-hd-820-wired-without-mic-headset/p/itmb627e791a4793?pid=ACCFECFEQWX2RZWA";189990;"2021-06-07"
"https://www.flipkart.com/jbl-c100tws-true-wireless-google-assistant-bluetooth-headset/p/itm57a01ebb6590a?pid=ACCFMJBJWHBMSHAN";2999;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-buds-10-wired-headset/p/itmfbe7195f553a1?pid=ACCFY8KESZYFC2RG";439;"2021-06-07"
"https://www.flipkart.com/sony-mdr-ex15ap-white-wired-headset/p/itm63ee44a9dac42?pid=ACCEZA7S4HHEHUJD";890;"2021-06-07"
"https://www.flipkart.com/boat-100-wireless-neckband-bt-5-0-ipx-4-mic-bluetooth-headset/p/itm7c8b44537bcf7?pid=ACCFWQF8ET9DX2RT";1499;"2021-06-07"
"https://www.flipkart.com/skullcandy-s2dul-j335-wired-headset/p/itm826b8cab01397?pid=ACCEJNYC39RUVAHE";669;"2021-06-07"
"https://www.flipkart.com/sennheiser-hd-300pro-wired-headset/p/itmd88b34b55907f?pid=ACCG39MNPEUJPWSK";19300;"2021-06-07"
"https://www.flipkart.com/sony-mdr-ex15ap-gaming-earphones-clear-sound-extra-bass-mic-wired-headset/p/itm219e0d33bcc83?pid=ACCG3Y4HJANNKRGW";890;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-winner-earphone-blue-wired-headset/p/itm9c965f86553d1?pid=ACCFF2GFAYAFJABH";429;"2021-06-07"
"https://www.flipkart.com/sony-ex155ap-wired-headset/p/itmc9b6bdda0a2d2?pid=ACCEVAEWSSKTFHTM";1290;"2021-06-07"
"https://www.flipkart.com/sony-mdr-ex15ap-blue-wired-headset/p/itm85152ba99d124?pid=ACCEZ6YX3RQUWVER";890;"2021-06-07"
"https://www.flipkart.com/boat-rockerz-335-bluetooth-headset/p/itm11bb15ebec8b9?pid=ACCFTV5KBWDKTQKA";1599;"2021-06-07"
"https://www.flipkart.com/sony-wi-c400-wireless-neckband-headphones-mic-bluetooth-headset/p/itma007ba68a84ca?pid=ACCG2WTATZTQVTWR";3990;"2021-06-07"
"https://www.flipkart.com/skullcandy-sesh-evo-bluetooth-headset/p/itm194b5b413097b?pid=ACCFXEKFPKCNGHKR";4850;"2021-06-07"
"https://www.flipkart.com/skullcandy-s6hvw-n740-bluetooth-headset/p/itm65b2b4db63ab5?pid=ACCFXYPZTXEGU5KA";7999;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-duke-black-bluetooth-headset/p/itm4821fdcb78431?pid=ACCFRR83SHYTWNAF";1990;"2021-06-07"
"https://www.flipkart.com/jbl-tune-120tws-bluetooth-headset/p/itm33f99194bef8e?pid=ACCFGQRVEPKCCMP9";6349;"2021-06-07"
"https://www.flipkart.com/jbl-tune-125bt-bluetooth-headset/p/itm0f86ff0aaf3e4?pid=ACCFWREJMGFZRHPW";1699;"2021-06-07"
"https://www.flipkart.com/boat-bassheads-172-wired-headset/p/itm299691aa0c911?pid=ACCFDJ5YVAVDTQP8";499;"2021-06-07"
"https://www.flipkart.com/jbl-live-650bt-voice-enabled-active-noise-cancellation-bluetooth-headset/p/itm207ee28006d8c?pid=ACCFFMVTUGKYM3QW";9999;"2021-06-07"
"https://www.flipkart.com/jbl-tune220tws-bluetooth-headset/p/itm10e48a38e2be8?pid=ACCFR9FBJZJF956Z";6999;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-bro-wired-headset/p/itm58e20341db02f?pid=ACCGYGYGKUMZDMJM";245;"2021-06-07"
"https://www.flipkart.com/sony-mdr-ex155ap-gaming-earphones-clear-sound-extra-bass-mic-wired-headset/p/itma4118b99e6288?pid=ACCG3Y4HZTATSGWD";1290;"2021-06-07"
"https://www.flipkart.com/boat-bassheads-220-wired-headset/p/itma3c43a99ba9d5?pid=ACCEJZT98SG39ZYD";499;"2021-06-07"
"https://www.flipkart.com/sennheiser-hd-800s-wired-without-mic-headset/p/itm7fe89c13be1e9?pid=ACCFECFDBQEJRHK3";139990;"2021-06-07"
"https://www.flipkart.com/sony-wf-xb700-18-hours-battery-life-bluetooth-headset/p/itm266e2db951f0a?pid=ACCFSNJEUEKZZBXM";7990;"2021-06-07"
"https://www.flipkart.com/jbl-live-220bt-bluetooth-headset/p/itm27c6b5e2155af?pid=ACCFKFZDYFP8NDVV";4499;"2021-06-07"
"https://www.flipkart.com/boat-bassheads-220-wired-headset/p/itm5cb42a3e55952?pid=ACCFMB3UYPHEHAYB";549;"2021-06-07"
"https://www.flipkart.com/boat-bassheads-220-wired-headset/p/itm0141479fd9664?pid=ACCEZB5BFPXPHPZX";549;"2021-06-07"
"https://www.flipkart.com/skullcandy-ink-d-plus-wired-headset/p/itm33ec5272e9e2c?pid=ACCFGHWYHNXAHEY8";1299;"2021-06-07"
"https://www.flipkart.com/zebronics-ghost-head-bluetooth-without-mic-headset/p/itm872ee1f8de4e3?pid=ACCEG7C4KGUF8HGG";1098;"2021-06-07"
"https://www.flipkart.com/jbl-e55bt-bluetooth-headset/p/itm994e46658190e?pid=ACCFYXN8635ZAG5E";5899;"2021-06-07"
"https://www.flipkart.com/sony-wh-xb700-bluetooth-headset/p/itm2c7d3b769a570?pid=ACCFF9F6HNQXHXFD";8990;"2021-06-07"
"https://www.flipkart.com/skullcandy-jib-headset-mic/p/itme842593517b6e?pid=ACCEXQ5QUWNZDHBF";799;"2021-06-07"
"https://www.flipkart.com/skullcandy-indy-evo-bluetooth-headset/p/itm37d4a999c3e80?pid=ACCFU8U7N2SYNVT2";6490;"2021-06-07"
"https://www.flipkart.com/jabra-elite-75t-active-noise-cancellation-enabled-bluetooth-headset/p/itm7c3b72e8bf215?pid=ACCFV5PATAZUJY5H";11999;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-sound-bomb-true-bluetooth-headset/p/itm5ca76e8f6da27?pid=ACCFUUHD9WF2Z9BV";1499;"2021-06-07"
"https://www.flipkart.com/jbl-t50hi-wired-headset/p/itm2ebae73cd34c3?pid=ACCFTYWV8CADF8TT";539;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-bang-bluetooth-headset/p/itmcb9580c2efb01?pid=ACCFMXAT78HTTFHZ";799;"2021-06-07"
"https://www.flipkart.com/jbl-t165bt-bluetooth-headset/p/itm46c43fa032288?pid=ACCFZVS2P6FGBCBD";1735;"2021-06-07"
"https://www.flipkart.com/jbl-live-650bt-voice-enabled-active-noise-cancellation-bluetooth-headset/p/itm6c9188089d8e1?pid=ACCFFMVTKJBKKQFS";9999;"2021-06-07"
"https://www.flipkart.com/zebronics-wireless-zeb-cool-10-bluetooth-headset/p/itme64f664c1bef9?pid=ACCFNPSYZQFH8T9R";399;"2021-06-07"
"https://www.flipkart.com/boat-rockerz-235v2-asap-charging-version-5-0-bluetooth-headset/p/itmffacf2db2cc8f?pid=ACCFZGAQJGYCYDCM";1199;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-storm-wired-headset/p/itm9ac9257e3059c?pid=ACCF33SWNGWTEKG6";590;"2021-06-07"
"https://www.flipkart.com/boat-rockerz-400-bluetooth-headset/p/itm28edeaa7e23d8?pid=ACCEJZXYKSG2T9GS";1424;"2021-06-07"
"https://www.flipkart.com/jbl-tune-125tws-bluetooth-headset/p/itm3394f2c0fe17c?pid=ACCFTWYUQGP5AEHT";5999;"2021-06-07"
"https://www.flipkart.com/jbl-tune-125tws-bluetooth-headset/p/itmef6a6ecdd0055?pid=ACCFTWYUZYXHYCYX";5999;"2021-06-07"
"https://www.flipkart.com/jbl-live-500bt-voice-enabled-bluetooth-headset/p/itm37e34631e6554?pid=ACCFFMWYJQRYQDYX";6899;"2021-06-07"
"https://www.flipkart.com/sony-wi-1000xm2-wireless-neckband-headphones-mic-bluetooth-headset/p/itm7e950eb524f23?pid=ACCG2XKNMYY3RJSQ";24990;"2021-06-07"
"https://www.flipkart.com/jabra-elite-65t-true-wireless-charging-case-bluetooth-headset/p/itmddb042ac49df9?pid=ACCFAVKNWQ5WSJBB";4999;"2021-06-07"
"https://www.flipkart.com/jbl-live-300tws-bluetooth-headset/p/itm460b39b130c91?pid=ACCFSZGYNZAZ9VVY";7999;"2021-06-07"
"https://www.flipkart.com/sony-xb450-wired-without-mic-headset/p/itm58c88023fb577?pid=ACCDZRE8DWQWJKYY";1699;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-bolt-wired-headphone-mic-grey-headset/p/itm8045d4178f67b?pid=ACCFXSVHMFT4VCPN";499;"2021-06-07"
"https://www.flipkart.com/skullcandy-s2dul-j416-wired-headset/p/itmfaedf1185401d?pid=ACCEJNYCZERHSZ2D";669;"2021-06-07"
"https://www.flipkart.com/boat-220-wireless-bluetooth-headset/p/itm7f1d928f507c5?pid=ACCFJHHFASYEATV2";1499;"2021-06-07"
"https://www.flipkart.com/jbl-harman-tune-700bt-bluetooth-headset/p/itm4848495027f6d?pid=ACCFPCGPKWCARFGE";4799;"2021-06-07"
"https://www.flipkart.com/jbl-e25bt-bluetooth-headset/p/itmedbf3e5e06cc2?pid=ACCFYXN8D3BCYVUC";2281;"2021-06-07"
"https://www.flipkart.com/sony-mdrxb55apblue-wired-headset/p/itmb3bf6d67de376?pid=ACCF2ZX48ZSRYV7D";2290;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-sound-bomb-z1-true-wireless-bt-earphone-bluetooth-headset/p/itm38dda04605957?pid=ACCFS9FXPEYZA5GG";1200;"2021-06-07"
"https://www.flipkart.com/sennheiser-hd-569-wired-without-mic-headset/p/itm21aa01bc9a734?pid=ACCES9QAT6AZGGY2";12990;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-thunder-bluetooth-headset/p/itmf1f5bf9c5353a?pid=ACCFBHDF8UG8GQGV";711;"2021-06-07"
"https://www.flipkart.com/jbl-endurance-run-wired-headset/p/itm6fb88bf063100?pid=ACCF8CF7GTNYUWK7";1049;"2021-06-07"
"https://www.flipkart.com/boat-bassheads-182-wired-headset/p/itm64c02b8ff79ef?pid=ACCFDJ7Z3SRMHHEY";499;"2021-06-07"
"https://www.flipkart.com/sennheiser-cx-120bt-bluetooth-headset/p/itme021897444ea3?pid=ACCFVGUUW2SXRBUA";2875;"2021-06-07"
